,id,artists,name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
293,66iKqUazBbTlAEjcZrpDkD,Dinah Washington,What A Diff'rence A Day Made,jazz,0.387,0.117,0,-17.803,1,0.0299,0.925,0.000171,0.109,0.166,93.575,151867,4
294,7ilc2TB1RZXbQJyFs5qCiC,Astrud Gilberto,Fly Me To The Moon,jazz,0.595,0.306,7,-14.404,1,0.0345,0.883,0.000386,0.0733,0.464,133.63,142533,4
295,4l9hml2UCnxoNI3yCdL1BW,Chet Baker,My Funny Valentine,jazz,0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,141133,4
296,5y8zb3grlQonjdqd27K39T,Louis Armstrong,A Kiss To Build A Dream On - Single Version,jazz,0.723,0.0811,0,-14.113,1,0.0631,0.779,0.0,0.509,0.36,88.044,181493,4
297,0uPkCpuoERqrkBL06Art50,John Coltrane & Johnny Hartman,My One And Only Love,jazz,0.474,0.0676,9,-16.101,0,0.0363,0.963,0.00291,0.14,0.248,115.713,295240,3
298,2dR5WkrpwylTuT3jRWNufa,Frank Sinatra & Count Basie,Fly Me To The Moon,jazz,0.67,0.365,0,-10.158,1,0.0564,0.525,0.0,0.0575,0.45,119.344,147147,4
299,4SrJyRdyHYxxkcVMQ3QkGE,Stan Getz & João Gilberto & Astrud Gilberto & Antônio Carlos Jobim,Corcovado (Quiet Nights Of Quiet Stars),jazz,0.572,0.152,9,-15.658,0,0.0408,0.961,0.000432,0.136,0.339,127.497,254667,4
300,1pZn8AX1WulW8IO338hE5D,Billie Holiday,Blue Moon,jazz,0.639,0.269,8,-11.435,1,0.0698,0.982,0.12,0.141,0.539,124.866,207827,4
301,4vLYewWIvqHfKtJDk8c8tq,Miles Davis & John Coltrane & Cannonball Adderley & Bill Evans,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",jazz,0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,562640,4
302,7gHFBNy0Qn86xGKJ9OdFTw,Sarah Vaughan,Misty,jazz,0.224,0.214,2,-14.455,0,0.0348,0.976,0.00094,0.367,0.14,83.906,179373,3
303,0sCeNwt8xRCMR4NhKpMyBe,Herbie Hancock,Cantaloupe Island - Remastered,jazz,0.515,0.583,0,-8.182,0,0.0284,0.749,0.000294,0.123,0.414,116.11,333947,4
304,4ol2UyMTiklHVujAWg02nE,Oscar Peterson Trio,I Got It Bad And That Ain't Good,jazz,0.488,0.0527,5,-27.331,1,0.0478,0.971,0.911,0.0882,0.193,49.689,306227,4
305,373yGkNo74RZgmQgTiR8xK,Ella Fitzgerald & The Delta Rhythm Boys,It's Only A Paper Moon,jazz,0.761,0.103,10,-16.964,1,0.0416,0.944,0.0,0.127,0.53,114.044,160133,4
306,1LGqJ3nvxpVXDWpEzq4DJD,Billie Holiday,All of Me,jazz,0.504,0.0644,2,-14.754,0,0.0408,0.972,4.36e-06,0.174,0.403,106.994,181440,5
307,3yYfoYGVpriV4fG9L1ogsD,Louis Armstrong,La vie en rose - Single Version,jazz,0.558,0.123,0,-10.396,1,0.0525,0.809,0.00121,0.0916,0.341,70.16,206333,4
308,6yKkA8HzwWTZ5taIMaG4Nm,Bill Evans Trio,My Foolish Heart,jazz,0.395,0.121,9,-23.427,1,0.0327,0.935,0.397,0.697,0.139,114.521,297320,4
309,4rmCI9VWrwrJTJ8XQ80BMN,Duke Ellington & John Coltrane,My Little Brown Book,jazz,0.372,0.187,0,-13.497,0,0.0323,0.942,0.139,0.161,0.217,70.334,319733,4
310,4m6OC8u2rC6LMFtFWsME7d,Chet Baker,Time After Time - Vocal Version,jazz,0.501,0.0454,0,-18.783,1,0.0388,0.938,3.76e-05,0.2,0.255,99.783,166760,4
311,1xaTXPoDk4VOU9XhYX4KJM,Stan Getz & Bob Brookmeyer,A Nightingale Sang In Berkeley Square,jazz,0.425,0.0429,1,-24.86,1,0.0408,0.951,0.0184,0.148,0.255,96.097,419627,4
312,34zhjduFdQFhkRUJ230h9T,Billie Holiday,April In Paris,jazz,0.496,0.127,0,-14.211,1,0.0382,0.927,7.07e-05,0.132,0.211,74.746,185587,4
313,0Rk9byjmZksAJX15onGns5,Dinah Washington,Teach Me Tonight,jazz,0.558,0.231,5,-11.436,0,0.0812,0.805,0.0,0.142,0.403,73.103,167493,4
314,1xlyVmdCo5lMRIzuMlAUF7,Julie London,I'm Glad There Is You,jazz,0.492,0.0671,10,-15.671,0,0.0399,0.958,0.000968,0.109,0.165,124.908,147413,4
315,0f2489MzoisF9pKduawvce,Ella Fitzgerald & Louis Armstrong,Autumn In New York,jazz,0.425,0.0469,7,-18.612,0,0.0354,0.955,0.0,0.137,0.154,135.335,356627,4
316,1J9iVCaEriyoMXpj2XszhU,McCoy Tyner,When Sunny Gets Blue,jazz,0.427,0.114,2,-22.546,0,0.0509,0.843,0.863,0.0966,0.114,60.484,282320,4
317,6oSm3mBWFxJHEnjE2IqhmA,Lester Young & Oscar Peterson Trio,There Will Never Be Another You,jazz,0.588,0.0387,0,-17.944,0,0.06,0.978,0.823,0.116,0.342,83.4,205667,4
318,1cpANF6zMBoFoxkoIjZHjv,Bill Evans & Jim Hall,Skating In Central Park,jazz,0.478,0.0294,0,-25.319,1,0.0453,0.993,0.948,0.105,0.148,124.308,324200,3
319,1ZXu0ib26kWfQQngREMcU2,John Coltrane,Giant Steps - 2020 Remaster,jazz,0.417,0.42,0,-13.046,0,0.06,0.186,0.00111,0.185,0.517,147.143,287844,4
320,4gFlHAye7To29Fs4UszQUH,Chet Baker,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,jazz,0.442,0.033,10,-23.063,1,0.041,0.922,0.000171,0.151,0.21,103.34,179640,3
321,6CDQBADsdzJwc3qZ3OPDHH,Red Garland & Paul Chambers & Art Taylor,Almost Like Being In Love,jazz,0.561,0.346,0,-12.596,0,0.0409,0.873,0.399,0.104,0.697,93.689,290293,4
322,016HKF7A4O7tatoJ9BgZM1,John Coltrane Quartet,Say It (Over And Over Again),jazz,0.488,0.124,3,-13.038,1,0.0404,0.963,0.333,0.246,0.205,66.105,255960,4
323,2XzHou7MZzOBQBqjWw86Nt,Nina Simone,Love Me Or Leave Me,jazz,0.572,0.398,0,-10.751,1,0.0376,0.841,4.59e-06,0.128,0.76,86.135,244867,4
324,5DIVWgTeJ2fPIxaY9e7ZKn,Ella Fitzgerald,I've Got A Crush On You,jazz,0.455,0.106,2,-14.086,1,0.0422,0.986,0.0,0.122,0.258,66.807,196440,4
325,3PJMsxg6rz9FOo6xNiASXz,Charles Mingus,Goodbye Pork Pie Hat,jazz,0.356,0.0937,8,-16.64,0,0.0353,0.957,0.096,0.209,0.278,86.669,342373,3
326,6MN6yRVriszuyAVlyF8ndB,Galt MacDermot,Coffee Cold,jazz,0.685,0.472,9,-9.691,0,0.0298,0.785,0.284,0.224,0.475,80.487,205720,4
327,0RNxWy0PC3AyH4ThH3aGK6,Louis Armstrong,Mack the Knife,jazz,0.673,0.377,0,-14.141,1,0.0697,0.586,0.0,0.332,0.713,88.973,201467,4
328,3f9KhpRN6mMYoVnpuozgHD,Bill Evans,Gary's Theme - Remastered,jazz,0.421,0.08,7,-21.795,1,0.04,0.903,0.859,0.135,0.0546,122.044,257693,3
329,3pfbQmD5xGH9Tcc7GqGfSL,Chet Baker,But Not For Me - Vocal Version,jazz,0.626,0.152,5,-14.182,0,0.0405,0.934,6.05e-05,0.12,0.545,82.174,184467,4
330,7Kc3hZoCRTs5dNHU7GqT9x,Lorez Alexandria,Give Me The Simple Life,jazz,0.716,0.133,0,-15.846,1,0.0421,0.879,0.0,0.0966,0.551,62.14,140520,3
331,54h1RKrrFJDsNOfhwmqu9o,Glenn Miller,In the Mood - Live,jazz,0.463,0.654,8,-9.72,1,0.0659,0.824,0.917,0.372,0.592,175.204,209573,4
332,2WMyu5IYgxEuCd6xgFgJrl,Nat King Cole,Nature Boy,jazz,0.203,0.0895,2,-19.755,0,0.0404,0.971,0.0213,0.108,0.115,173.451,173533,1
333,4zPDjRgceGrR0Sm54YDTTf,Lou Donaldson,Autumn Nocturne,jazz,0.539,0.0678,0,-18.039,1,0.0468,0.967,0.168,0.114,0.263,124.105,294667,4
334,4DVu7YgHVJaeN0C7HNpy2q,Alice Coltrane,Turiya & Ramakrishna,jazz,0.418,0.295,6,-14.667,1,0.0303,0.913,0.896,0.248,0.132,109.621,498147,4
335,5vb7At47uO0yPGfmYnAHuw,Miles Davis & John Coltrane & Red Garland & Paul Chambers & Philly Joe Jones,"'Round Midnight (feat. John Coltrane, Red Garland, Paul Chambers & Philly Joe Jones)",jazz,0.494,0.182,10,-11.116,0,0.0443,0.79,0.00036,0.129,0.21,112.689,355333,4
336,6cU4urQRUieTBH08yKHAqj,Charlie Parker,Summertime,jazz,0.339,0.342,7,-7.596,0,0.0313,0.962,0.319,0.162,0.393,132.599,167121,3
337,5FBf12F4ry9TXoZAvISu6F,Wes Montgomery,A Day In The Life,jazz,0.483,0.364,9,-10.78,0,0.0265,0.564,0.299,0.0542,0.349,98.445,349907,4
338,6Kr25pa3pTd4no3yA0EcW1,Betty Carter,This Is Always,jazz,0.417,0.0644,4,-19.687,0,0.0359,0.971,0.000134,0.126,0.138,113.713,191960,4
339,6NF8MZ2trxckVBr82pyyPt,Cannonball Adderley,"Mercy, Mercy, Mercy",jazz,0.544,0.425,10,-10.231,1,0.0346,0.719,0.0186,0.964,0.348,84.443,313200,4
340,2kF9Ijd7I2Kk2P4bYqUmzG,Kenny Burrell,Midnight Blue - Remastered,jazz,0.652,0.356,5,-13.733,0,0.0419,0.546,0.000103,0.132,0.56,148.822,242347,4
341,1CDBaGlisZlOJzvx88lL8A,Horace Silver,Song For My Father,jazz,0.742,0.671,5,-8.142,0,0.0407,0.794,0.00441,0.122,0.591,127.359,438280,4
342,6ZgaUtMlUzUf7SqbUUnfbu,John Coltrane,Blue Train - Remastered 2003/Rudy Van Gelder Edition,jazz,0.506,0.493,8,-7.759,1,0.0427,0.798,0.00355,0.307,0.584,134.77,644013,4
343,4zxd4tiXPlWMqoJltbVTbE,Miles Davis & John Coltrane & Bill Evans,Stella By Starlight (feat. John Coltrane & Bill Evans),jazz,0.47,0.144,10,-12.824,1,0.0365,0.912,0.000118,0.0965,0.243,84.787,284560,4
344,5PocwBP4qm33W4eQSZyVBZ,Oscar Peterson,Stormy Weather,jazz,0.621,0.197,7,-14.483,1,0.0573,0.99,0.878,0.152,0.569,120.194,214000,4
345,7AHF3V7qRPhZV7gzJLZ3CL,Lester Young,These Foolish Things - Remastered 1995,jazz,0.593,0.103,10,-14.961,1,0.081,0.986,0.6,0.12,0.443,66.283,190933,4
346,7yzM0pEseQUpb6BMViOPEA,Yusef Lateef,Love Theme From Spartacus - Remastered,jazz,0.522,0.379,4,-14.096,0,0.0286,0.635,0.925,0.114,0.454,133.698,251600,3
347,38xcUjiTP1ivfb7ObwjyGA,Herbie Hancock,Watermelon Man - Remastered,jazz,0.612,0.526,0,-8.558,0,0.0272,0.727,0.0331,0.183,0.594,129.341,429267,4
348,1sce5VJvCOYYDAR9rp9KdG,Oliver Nelson,Stolen Moments,jazz,0.575,0.187,0,-13.081,0,0.0512,0.927,0.877,0.166,0.342,107.469,525613,4
349,0X5DcGkbxCXSadgj01ZXd7,Cannonball Adderley,Autumn Leaves,jazz,0.535,0.258,7,-9.499,0,0.033,0.768,8.95e-05,0.115,0.281,110.953,659520,4
350,4Vkk3iD1VrENHJEACNddvt,Art Blakey,Moanin' - Remastered,jazz,0.612,0.493,5,-8.589,0,0.0467,0.804,0.266,0.202,0.484,126.358,570720,4
351,1xicvSO4CJ2ymqYgpk7DFh,Miles Davis & John Coltrane & Cannonball Adderley & Red Garland & Paul Chambers & Philly Joe Jones,"Milestones (feat. John Coltrane, Cannonball Adderley, Red Garland, Paul Chambers & Philly Joe Jones)",jazz,0.553,0.546,9,-7.459,0,0.0341,0.439,0.000557,0.167,0.7,118.214,342067,4
352,1wl5b2lw3YagQtZiYZbQWP,Thelonious Monk,'Round Midnight,jazz,0.542,0.32,8,-9.975,1,0.0387,0.907,0.649,0.0609,0.206,116.648,193840,4
353,2kHsFZZipGAI168yh21B0p,John Coltrane,Syeeda's Song Flute - Mono,jazz,0.598,0.187,10,-15.57,0,0.0484,0.643,0.0439,0.0797,0.399,93.216,425582,4
354,5m3XMzewNg9EADweC7j7Nn,Sarah Vaughan & Clifford Brown,Embraceable You,jazz,0.438,0.106,0,-14.939,1,0.0353,0.947,0.000103,0.147,0.0508,118.785,291173,4
355,5FYgwqjjq9kPCMj8yArfTr,Miles Davis Quintet,My Funny Valentine - Rudy Van Gelder Remaster 2007,jazz,0.551,0.119,0,-15.468,0,0.0435,0.924,0.00264,0.119,0.243,70.129,358200,4
356,7GBPpRMtLyGA6svXQMNfIN,Etta Jones,Bye Bye Blackbird,jazz,0.71,0.318,0,-8.948,0,0.0432,0.867,0.00038,0.169,0.58,126.05,194240,4
357,4vWMrM0AwlhRlkAdQtC2zn,The Modern Jazz Quartet,Softly As In A Morning Sunrise,jazz,0.634,0.327,0,-9.703,0,0.0551,0.709,0.0131,0.158,0.498,80.825,209400,4
358,5cAwEKmadsW4nCYe9QUvgU,John Coltrane,Naima - Mono,jazz,0.292,0.012,10,-21.638,0,0.0393,0.905,0.164,0.0813,0.133,170.106,265049,3
359,1wnbi9NzQPBCobZ6OYCpqH,Bill Evans Trio,I Fall In Love Too Easily,jazz,0.476,0.0794,9,-19.166,0,0.0365,0.955,0.872,0.112,0.118,103.181,162680,4
360,1xUJ1mdLAysxNBtO9w3J2g,Benny Goodman,Stompin At The Savoy,jazz,0.525,0.222,10,-11.065,0,0.0373,0.836,0.0799,0.051,0.645,156.364,195533,4
361,4JWfPMjVEh4SusNs8V3gt5,Esbjörn Svensson Trio,From Gagarin's Point of View,jazz,0.635,0.0278,2,-21.504,0,0.0406,0.537,0.872,0.213,0.12,103.016,243333,4
362,38R2EViAkYOFG8ZkG3GLtW,Dizzy Gillespie & Sonny Stitt & Sonny Rollins,On The Sunny Side Of The Street,jazz,0.671,0.352,0,-11.511,1,0.0556,0.532,0.000141,0.11,0.396,120.235,342891,4
363,18A1V1vsy5YgHFqb4galTw,Kenny Burrell,Chitlins Con Carne,jazz,0.803,0.335,8,-13.331,1,0.0451,0.579,0.0128,0.0849,0.786,132.682,330440,4
364,3Gcpi1CwKoQtc8B3H2ZOIX,Lee Konitz & Jimmy Giuffre,Someone To Watch Over Me,jazz,0.419,0.0284,0,-24.09,1,0.0357,0.987,0.586,0.105,0.121,71.502,216360,4
365,4R6rf3KbP45JST6Cr3Enry,Dean Martin,Mean To Me - Remastered/1998,jazz,0.615,0.145,7,-14.283,1,0.0422,0.748,0.0,0.0292,0.505,102.633,130253,4
366,6qqK0oeBRapZn8f9hJJENw,Joe Henderson,Blue Bossa - Remastered,jazz,0.531,0.366,5,-11.697,0,0.0496,0.911,0.88,0.0916,0.785,81.867,482440,4
367,6cRsRBzSaGwfnMMqNSjtFY,Etta Jones,Don't Go To Strangers,jazz,0.497,0.086,7,-13.579,1,0.0443,0.974,0.00106,0.124,0.171,129.332,228360,4
368,6LPqphk2rbt2i63bR2o247,Dizzy Gillespie,All The Things You Are,jazz,0.564,0.0822,8,-17.658,1,0.0453,0.962,0.583,0.11,0.483,127.422,169507,4
369,7ysmJhXFQtiBQlk6EZ6sks,Stanley Turrentine,Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,jazz,0.505,0.159,7,-11.235,0,0.0336,0.946,0.0127,0.212,0.196,59.385,295200,4
370,0kUYnVS6z9YhL22l9pDDcB,Ahmad Jamal Trio,Dolphin Dance,jazz,0.478,0.231,4,-18.064,0,0.0302,0.869,0.919,0.101,0.136,74.937,309200,4
371,5z161QQZMgQxSILnv3QoJk,Sarah Vaughan & Clifford Brown,Lullaby Of Birdland,jazz,0.578,0.351,11,-12.432,0,0.101,0.813,0.0,0.123,0.476,122.712,240867,4
372,4f0D7T8yswXUJ62AKLoMtS,Cannonball Adderley,One For Daddy-O - Remastered,jazz,0.616,0.434,5,-7.257,0,0.031,0.581,0.0,0.131,0.404,108.467,505453,4
373,7KsJkshpIjjeIwyKnkhQUc,Frank Sinatra,You Go To My Head - 2020 Mix,jazz,0.147,0.215,3,-14.594,0,0.0346,0.965,0.000928,0.184,0.102,171.46,266800,3
374,10kVwPSRjUYja0EtdqmXHe,Hank Mobley,Dig Dis - Remastered 1999/Rudy Van Gelder Edition,jazz,0.599,0.444,5,-8.648,0,0.044,0.82,0.000474,0.122,0.508,142.81,369387,4
375,6PKCEB5JzjCizpz9hUQcpX,Coleman Hawkins & Ben Webster,It Never Entered My Mind,jazz,0.564,0.097,5,-16.442,1,0.038,0.958,0.0588,0.119,0.393,132.653,346920,4
376,2gG3ivmsfylVXLyIJvLXyN,Alice Coltrane & Pharoah Sanders,Journey In Satchidananda,jazz,0.184,0.543,11,-13.583,0,0.0391,0.016,0.0,0.105,0.211,98.4,396067,3
377,1CRxANVlNyN2IYjarx96gU,Jan Johansson,Visa från Utanmyra,jazz,0.618,0.0772,9,-21.306,0,0.0514,0.975,0.919,0.107,0.36,104.691,273800,4
378,5PXIzyJURVKyO1cwVDuGEK,Stan Getz & Charlie Byrd,O Pato,jazz,0.608,0.387,11,-20.157,0,0.0411,0.86,0.662,0.187,0.809,91.489,149080,4
379,6nRvgo4ySezQKD1D7NIqAu,Dolly Parton,I Will Always Love You,country,0.446,0.142,9,-13.498,1,0.0335,0.96,0.00114,0.101,0.156,135.724,176093,4
380,6foY66mWZN0pSRjZ408c00,Morgan Wallen,Whiskey Glasses,country,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,234347,4
381,6iy4PoAuZBMvtrlDX4VxC7,George Strait,Check Yes Or No,country,0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,200667,4
382,6sxptembJVty4sNtcPMAVz,Shania Twain,Man! I Feel Like A Woman!,country,0.657,0.639,10,-7.527,1,0.0412,0.581,0.0,0.278,0.674,124.882,234493,4
383,5KqldkCunQ2rWxruMEtGh0,Kenny Rogers,The Gambler,country,0.671,0.501,4,-13.119,1,0.0594,0.342,0.0,0.194,0.86,87.04,214880,4
384,1zJRHhb8yN2LyVfNhmlhH0,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels - 1952 Single Version,country,0.624,0.191,9,-11.072,1,0.0301,0.719,0.0,0.358,0.726,137.276,153867,4
385,0ZUo4YjG4saFnEJhdWp9Bt,Carrie Underwood,Before He Cheats,country,0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905,199947,4
386,6xHI9KjUjYT0FPtGO8Mxa1,Luke Combs,Hurricane,country,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,222533,4
387,1wb4P4F0sxAQ2KXrRvsx6n,Shania Twain,You're Still The One,country,0.585,0.494,3,-8.751,1,0.0353,0.363,0.0,0.0886,0.634,133.822,212200,4
388,23T0OX7QOiIUFShSzbJ5Uo,Gabby Barrett,I Hope,country,0.466,0.536,6,-6.227,1,0.0429,0.0951,0.0,0.114,0.377,75.998,210773,4
389,7nVQ8mo77KaUvhUQzh4vMy,Waylon Jennings & Willie Nelson,Mammas Don't Let Your Babies Grow up to Be Cowboys,country,0.363,0.361,9,-14.398,1,0.0499,0.623,0.00119,0.154,0.612,187.711,152867,3
390,6BkK5Dsu1kTne7Cn6EyYex,The Judds,Why Not Me,country,0.732,0.667,10,-9.278,1,0.0278,0.502,4.07e-06,0.0524,0.727,125.6,211267,4
391,0i5el041vd6nxrGEU8QRxy,Florida Georgia Line,Cruise,country,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960,4
392,2SpEHTbUuebeLkgs9QB7Ue,Dolly Parton,Jolene,country,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,161533,4
393,2lCGAGpqgQIolNfpnycIZk,Keith Whitley,When You Say Nothing at All,country,0.673,0.346,3,-12.803,1,0.0245,0.721,4.48e-06,0.0475,0.396,80.012,222493,4
394,2ulBBx6YQ3qY3ci34RadtN,Trisha Yearwood,She's In Love With The Boy - Single Version,country,0.783,0.698,3,-8.268,1,0.0323,0.522,2.52e-06,0.0754,0.758,124.996,248200,4
395,6zFsz86nAj5gcvzyVqNL3k,Patsy Cline & The Jordanaires,I Fall To Pieces - Single Version,country,0.54,0.0568,10,-20.508,1,0.0351,0.917,1.01e-06,0.12,0.506,111.791,171333,4
396,7mldq42yDuxiUNn08nvzHO,Sam Hunt,Body Like A Back Road,country,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,165387,4
397,02eD9ymfJOJOhM97HYp5R9,Miranda Lambert,The House That Built Me,country,0.525,0.3,5,-8.005,1,0.0286,0.578,8.3e-06,0.116,0.206,80.993,236627,4
398,5oHHMDcVOmPSFrCgdbHPdb,Alan Jackson & Jimmy Buffett,It's Five O'Clock Somewhere,country,0.713,0.772,2,-6.69,1,0.0372,0.208,0.0,0.211,0.88,125.202,230133,4
399,5kNe7PE09d6Kvw5pAsx23n,Thomas Rhett,Die A Happy Man,country,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427,4
400,1dgWTMoHwTUnQhOQ8SR5fV,Kenny Chesney,American Kids,country,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,182960,4
401,0FtV0YbnnjD7PXpLHFHPhn,Reba McEntire,Fancy,country,0.674,0.517,11,-11.225,1,0.0726,0.226,0.0,0.0697,0.482,94.98,299733,4
402,0VwTeYNjcl30DyQlt3GPe0,Glen Campbell,Rhinestone Cowboy,country,0.644,0.633,0,-8.006,1,0.0261,0.102,6.82e-05,0.227,0.647,115.193,194453,4
403,3y4LxiYMgDl4RethdzpmNe,Faith Hill,Breathe,country,0.529,0.496,7,-9.007,1,0.029,0.173,0.0,0.251,0.278,136.859,250547,4
404,42fw0rxRO2xbesF6mJfd4Y,Dan + Shay,Tequila,country,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,4
405,2tpWN4Il5Hk3xPlTQjvkk8,Jo Dee Messina,"Heads Carolina, Tails California",country,0.607,0.815,4,-6.619,1,0.039,0.0471,2.81e-05,0.111,0.57,136.949,209760,4
406,2TR7A4ulH9R1PNwMyd8o8U,Florida Georgia Line & Luke Bryan,This Is How We Roll,country,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,4
407,59kHPbwyyCApYA8RQQEuXm,Alan Jackson,Chattahoochee,country,0.606,0.706,0,-9.665,1,0.0379,0.362,0.0,0.16,0.819,174.533,148160,4
408,11qh54D0PKkBwelpDxxiEU,Little Big Town,Girl Crush,country,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,193320,3
409,11EX5yhxr9Ihl3IN1asrfK,Lady A,Need You Now,country,0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,277573,4
410,7G6l2FtQyRhQgYgut2I6i8,Toby Keith,As Good As I Once Was,country,0.68,0.87,5,-4.461,1,0.0393,0.266,0.0,0.109,0.646,119.075,227840,4
411,3ODF56f90W3qxDqxHAUi3v,Deana Carter,Strawberry Wine,country,0.558,0.435,1,-6.812,1,0.0264,0.302,0.0,0.0351,0.199,122.385,290467,3
412,3rXCZRMiMZp0feGcYXpwYX,The Chicks,Cowboy Take Me Away,country,0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418,287267,4
413,15DeqWWQB4dcEWzJg15VrN,Taylor Swift,Our Song,country,0.668,0.672,2,-4.931,1,0.0303,0.111,0.0,0.329,0.539,89.011,201107,4
414,1LM5zQv5pBKPyO7rm7Uz6U,Maren Morris,My Church,country,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,197931,4
415,7B1QliUMZv7gSTUGAfMRRD,Tim McGraw,Live Like You Were Dying,country,0.416,0.546,7,-7.728,1,0.0297,0.492,0.0,0.0845,0.418,159.929,300333,4
416,2fDHuS1PTkHBbCWWZF1ph9,Johnny Cash,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",country,0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,162653,4
417,0b9djfiuDIMw1zKH6gV74g,Keith Urban,Somebody Like You,country,0.624,0.84,4,-5.768,1,0.0337,0.108,0.000546,0.144,0.656,111.02,323040,4
418,0alXPC11fIucBFD6qcCE94,Charley Pride,Kiss an Angel Good Mornin',country,0.684,0.498,4,-10.836,1,0.03,0.708,0.0,0.365,0.905,131.855,123133,4
419,09qzRI951OVkXGCc33gzcT,Brooks & Dunn,My Maria,country,0.673,0.842,3,-4.627,1,0.0366,0.06,0.000257,0.178,0.898,125.57,208107,4
420,5OusUgzHz6Ulb3GZT7WUo5,Rodney Atkins,Watching You,country,0.625,0.848,2,-4.008,1,0.0314,0.105,0.0,0.23,0.716,137.993,235427,4
421,2p07VcUwRZ5sru3mJ0JogS,Josh Turner,Why Don't We Just Dance,country,0.677,0.776,5,-5.933,1,0.0386,0.42,0.000689,0.0954,0.642,121.834,192800,4
422,3IvcWWehbBcBR4YZxlGM9R,Tim McGraw,"I Like It, I Love It",country,0.643,0.961,0,-5.298,1,0.0315,0.0196,0.0,0.948,0.96,124.027,205707,4
423,5EYWGM3Ns3iYew8ws0FatB,Faith Hill,This Kiss,country,0.398,0.804,11,-5.559,1,0.0451,0.175,0.0,0.181,0.709,186.752,194307,4
424,0p1BcEcYVO3uk4KDf3gzkY,Hunter Hayes,Wanted,country,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784,228840,4
425,6wycnu8FWXsj68ig7BEot9,Keith Urban,Blue Ain't Your Color,country,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45,230600,3
426,2EoIt9vdgFRNW03u5IvFsQ,Billy Ray Cyrus,Achy Breaky Heart,country,0.8,0.563,9,-10.209,1,0.0303,0.051,0.0,0.0797,0.961,121.808,203373,4
427,6DEaND0SHv3sC11xobZLiy,Sam Hunt,Take Your Time,country,0.558,0.719,11,-5.603,1,0.0419,0.101,0.0,0.212,0.483,158.031,243707,4
428,6H7nDglS6xWpRidbhMwI2L,Dolly Parton,Here You Come Again,country,0.585,0.511,1,-9.37,1,0.0391,0.647,0.007,0.0392,0.552,105.898,179491,4
429,2MiXC2LfpsoeUP5RvMGEQ3,Reba McEntire,The Night The Lights Went Out In Georgia,country,0.428,0.51,7,-11.695,0,0.103,0.52,8.32e-06,0.105,0.393,169.967,257267,4
430,4Pn0JlCUusD2QHjADuOzuV,Tim McGraw,Humble And Kind,country,0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-06,0.12,0.137,100.956,259267,3
431,5HJqpDspKDKwQpLjvkcIsD,Jason Aldean,Burnin' It Down,country,0.681,0.795,6,-6.652,1,0.049,0.305,9.41e-06,0.109,0.64,135.939,219160,4
432,0B0y2FImat9j9MJTNRZWfW,Miranda Lambert,Automatic,country,0.591,0.703,10,-6.211,1,0.0256,0.0435,2.34e-06,0.145,0.402,95.993,247827,4
433,2wqXQjOmQ9KoBm9Ssgt4Fo,Kelsea Ballerini,Peter Pan,country,0.514,0.659,1,-6.142,1,0.0309,0.0284,0.0,0.266,0.463,76.483,200040,4
