decade,year,artist,chart_pos,genre,genre_groups,spotify_popularity,spotify_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,loudness,mode,speechiness,tempo,valence,minor_percentage,major_percentage,neither_chords,get_added_seventh_use,non_triad_chords_percentage,minor_or_major,tonic_percentage,supertonic_percentage,dominant_percentage,v_to_i,circle_of_fifths_dist,circle_of_fifths_dist_largest_dist,chord_distances,chord_distances2,different_chords,different_progressions,different_notes,average_chord_count_per_bar,different_sections_count,section_repetitions,chorus_repetitions,guitar,synthesizer,piano,saxophone,strings,trumpet,love,anger,sadness,joy,negative,positive
1990,1991,Queensryche,9,rock,rock,64,6OSyCAmXT4Gkd3OQ2aPOaF,0.0534,0.462,5796.0,0.628,0.00025,7,-5.659,1,0.0274,140.049,0.0981,0.3575757575757576,0.6060606060606061,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.3393939393939394,0.30303030303030304,0.12121212121212122,0.06060606060606061,0.0,0.17857142857142858,0.5,1.0787878787878789,0.9575757575757575,28,0.8769230769230769,11,1.69,5,0.000862663906142167,2,True,False,False,False,True,False,0.0011164904572069645,0.12621578574180603,0.004003003239631653,0.014113910496234894,0.975298285484314,0.024701667949557304
1970,1977,The Kendalls,69,country,country,47,4QKpItdqhSvaoNXeW89j4G,0.737,0.618,2642.883333333333,0.571,0,6,-9.63,1,0.0308,152.784,0.903,0.0,1.0,0.0,0.0,0.0,1.0,0.39215686274509803,0.058823529411764705,0.17647058823529413,0.18,0.14583333333333331,0.3333333333333333,4.431372549019608,4.431372549019608,8,0.7894736842105263,12,1.0,4,0.0026486224010392693,4,True,False,False,False,False,False,0.5655552744865417,0.005255629774183035,0.002288190182298422,0.4214194416999817,0.9869810938835144,0.01301892101764679
1960,1963,Jackie Wilson,5,soul,soul,38,2SnzwEu9uB9VGCx8Faj97j,0.515,0.584,3040.2166666666667,0.68,0,8,-7.333,1,0.0817,141.529,0.87,0.01694915254237288,0.9830508474576272,0.0,0.11864406779661017,0.01694915254237288,0.0,0.4406779661016949,0.0,0.2033898305084746,0.0,0.3333333333333333,0.8333333333333334,3.559322033898305,3.559322033898305,4,0.46875,9,0.9830508474576272,4,0.001315695701512502,2,True,False,False,False,False,False,0.005439621862024069,0.49764105677604675,0.3430370092391968,0.1321885585784912,0.027378564700484276,0.9726214408874512
1960,1963,The Fireballs,1,pop,pop,6,56k4ZJFWDGisXoJ5fiZrMd,0.307,0.852,2055.85,0.754,0.00128,7,-6.763,1,0.0921,132.33,0.855,0.07894736842105263,0.9210526315789473,0.0,0.02631578947368421,0.0,0.8421052631578947,0.42105263157894735,0.07894736842105263,0.07894736842105263,0.02654867256637168,0.0,0,4.9035087719298245,4.9035087719298245,4,0.17777777777777778,7,1.7272727272727273,3,0.003404917673954812,3,False,False,False,False,False,False,0.0005295603186823428,0.001929928781464696,0.0011121759889647365,0.9948051571846008,0.992095947265625,0.007904076017439365
1960,1968,Joe Cocker,68,blues.rock,rock,67,0YZ3J8xzGwLOg4yEgST1YK,0.288,0.307,5202.883333333333,0.43,0.000994,2,-11.333,1,0.0629,145.224,0.305,0.10843373493975904,0.891566265060241,0.0,0.0,0.0,0.9397590361445783,0.3132530120481928,0.10843373493975904,0.18072289156626506,0.08536585365853659,0.11666666666666667,0.3333333333333333,4.216867469879518,3.9759036144578315,10,0.7586206896551724,11,1.2159090909090908,6,0.0009610055962559223,3,True,False,False,False,False,False,0.00026221098960377276,0.0002677178999874741,0.9986196756362915,0.0005279340548440814,0.979716956615448,0.020283017307519913
1970,1971,Wilson Pickett,13,funk.soul,funk-soul,23,7cyLwgSVf3AnKXetNRWiTa,0.157,0.731,2273.3333333333335,0.701,6.75e-06,7,-8.722,0,0.0287,107.521,0.961,0.5909090909090909,0.4090909090909091,0.0,0.36363636363636365,0.0,0.5454545454545454,0.4090909090909091,0.0,0.0,0.0,0.1388888888888889,0.8333333333333334,2.727272727272727,2.727272727272727,6,0,7,0.9841269841269841,3,0.0026392961876832845,2,False,False,False,False,False,False,0.15118573606014252,0.14973346889019012,0.04708271473646164,0.6443462371826172,0.16598384082317352,0.8340161442756653
1960,1964,Otis Redding,70,soul,soul,34,2znDFdRm8TV6lbzmxnTPJc,0.617,0.445,2658.45,0.353,0.000382,10,-10.974,1,0.0452,160.683,0.822,0.0425531914893617,0.9574468085106383,0.0,0.06382978723404255,0.0,0.9148936170212766,0.5106382978723404,0.0,0.23404255319148937,0.21739130434782608,0.1388888888888889,0.8333333333333334,4.48936170212766,4.48936170212766,6,1.0,8,1.4,2,0.0026331132802949087,0,False,False,False,False,False,False,0.0007026087259873748,0.9851207733154297,0.0028387699276208878,0.0020961612462997437,0.03635897859930992,0.9636410474777222
1980,1987,U2,1,pop.rock,pop-rock,79,6ADSaE87h8Y3lccZlBJdXH,0.000202,0.54,4925.266666666666,0.429,0.355,2,-11.822,1,0.0285,110.171,0.113,0.225,0.575,0.2,0.075,0.2,0.2833333333333333,0.2833333333333333,0.0,0.2,0.0,0.0,0,4.075,4.075,4,0.15789473684210525,6,1.0,6,0.000812138767444064,4,True,True,False,False,False,False,0.002177047310397029,0.06232336163520813,0.8931164741516113,0.027656398713588715,0.9908599257469177,0.00914006307721138
1980,1982,Stevie Wonder,4,soul,soul,46,5oNi6zJgIcGh8pv3XlmZb3,0.102,0.792,5230.666666666667,0.691,1.67e-05,6,-8.975,1,0.0431,106.979,0.899,0.5680473372781065,0.3431952662721893,0.08875739644970414,0.10059171597633136,0.11834319526627218,0.029585798816568046,0.2781065088757396,0.03550295857988166,0.10650887573964497,0.02976190476190476,0.27011494252873564,1.0,2.964497041420118,3.094674556213018,29,0.8064516129032258,12,1.4460431654676258,5,0.002294162630639816,5,False,True,False,False,False,False,0.004404793959110975,0.9101907014846802,0.011828429996967316,0.03948269039392471,0.8707497715950012,0.12925027310848236
1980,1988,INXS,1,pop.rock,pop-rock,67,5eU8qMd0TpaLqTGDZJaLDs,0.0713,0.801,3008.633333333333,0.723,0.154,10,-4.985,0,0.0689,109.03,0.883,0.18085106382978725,0.5319148936170213,0.2872340425531915,0.0851063829787234,0.2872340425531915,0.5957446808510638,0.4787234042553192,0.0,0.11702127659574468,0.11827956989247312,0.06666666666666667,0.3333333333333333,4.212765957446808,3.5106382978723403,5,0.42105263157894735,7,1.2674418604651163,5,0.002659014613501147,3,True,False,False,False,False,False,0.022310292348265648,0.42556464672088623,0.05228102579712868,0.4842076003551483,0.0016974627505987883,0.9983024597167969
1960,1968,Canned Heat,16,blues.rock,rock,59,1GwdWdvSumgsgKorY9qA2g,0.879,0.466,3327.3333333333335,0.182,0.0556,9,-19.537,1,0.0457,128.811,0.216,0.0,0.9069767441860465,0.09302325581395349,0.18604651162790697,0.09302325581395349,0.32558139534883723,0.627906976744186,0.0,0.0,0.0,0.0625,0.3333333333333333,1.8604651162790697,1.8604651162790697,8,0.2857142857142857,7,1.6666666666666667,3,0.0021037868162692847,0,True,False,False,False,False,False,0.004049253650009632,0.00367497350089252,0.015354599803686142,0.9735115766525269,0.9898440837860107,0.01015585195273161
1960,1964,Jan & Dean,77,rock,rock,16,2ndVfPuyvV9yijfcwGrtvC,0.574,0.373,2886.2166666666667,0.686,0,9,-6.023,1,0.0381,145.835,0.855,0.0684931506849315,0.9246575342465754,0.00684931506849315,0.04794520547945205,0.0136986301369863,0.6232876712328768,0.2876712328767123,0.2602739726027397,0.0410958904109589,0.0,0.21052631578947367,0.5,2.006849315068493,3.856164383561644,19,1.0,12,1.7920792079207921,5,0.002425320344395489,5,False,False,False,False,False,False,0.0004896906320936978,0.9943646192550659,0.0006385471788235009,0.001474308897741139,0.801253616809845,0.19874641299247742
1980,1981,Juice Newton,2,country.pop,,60,6R6ib5FgDYlG0rPA9c5DVv,0.211,0.658,3430.45,0.862,5.44e-05,2,-9.963,1,0.0535,169.532,0.969,0.0,1.0,0.0,0.0,0.0,1.0,0.2158273381294964,0.1510791366906475,0.30935251798561153,0.13043478260869565,0.13333333333333333,0,3.9928057553956835,3.9928057553956835,5,0.627906976744186,9,1.2916666666666667,4,0.0017490416709178098,4,True,False,False,False,False,False,0.04708225280046463,0.3534291684627533,0.017356373369693756,0.48239967226982117,0.0012723773252218962,0.9987276196479797
1960,1966,Aaron Neville,2,blues.soul,soul,55,66BjgQodHebiX5QGpBAjyQ,0.465,0.542,2742.6666666666665,0.461,0,2,-7.071,0,0.0286,94.214,0.629,0.3258426966292135,0.6741573033707865,0.0,0.056179775280898875,0.011235955056179775,0.15730337078651685,0.21348314606741572,0.21348314606741572,0.3595505617977528,0.2159090909090909,0.28787878787878785,0.5,4.550561797752809,4.078651685393258,11,0.25806451612903225,10,1.5789473684210527,4,0.0010938259601361207,3,False,False,False,False,False,False,0.0002481488336343318,0.9973003268241882,0.0012678882339969277,0.0004573970509227365,0.9963841438293457,0.0036158296279609203
1970,1973,Rita Coolidge,76,pop.soul,,21,4g7PsZ5ScsSEc4q6BbEKyX,0.469,0.794,3483.3333333333335,0.299,2.64e-06,4,-11.286,0,0.0501,104.88,0.386,0.4925373134328358,0.5074626865671642,0.0,0.16417910447761194,0.0,0.3582089552238806,0.4925373134328358,0.0,0.34328358208955223,0.3484848484848485,0.16666666666666666,0.5,3.4328358208955225,3.4328358208955225,5,0.5625,9,1.7840909090909092,2,0.002583732057416268,4,True,False,False,False,False,False,0.990699827671051,0.0019377288408577442,0.0020720763131976128,0.0018442034488543868,0.6059440970420837,0.39405590295791626
1960,1965,Brenda Lee,13,country,country,21,3D6iiz9rsoy2PvTJ0Q8OBH,0.652,0.621,2821.116666666667,0.293,4.13e-05,5,-13.313,1,0.029,97.917,0.555,0.1267605633802817,0.8732394366197183,0.0,0.07042253521126761,0.0,0.36619718309859156,0.30985915492957744,0.2676056338028169,0.23943661971830985,0.21428571428571427,0.15384615384615385,0.8333333333333334,3.7183098591549295,3.6619718309859155,13,0.3389830508474576,9,1.161764705882353,3,0.0007089391316677202,2,True,False,False,False,False,False,0.00037124918890185654,0.010246043093502522,0.9873075485229492,0.0009595195297151804,0.9985062479972839,0.00149366888217628
1980,1985,Jeff Beck,48,guitar.rock,rock,50,1Qd3CUBmJMBOmapxPYY6pZ,0.437,0.502,4878.216666666666,0.352,5.84e-05,2,-14.362,1,0.0276,143.685,0.358,0.3151515151515151,0.5575757575757576,0.12727272727272726,0.06060606060606061,0.12727272727272726,0.8606060606060606,0.3212121212121212,0.03636363636363636,0.04242424242424243,0.042682926829268296,0.0641025641025641,0.16666666666666666,3.4484848484848483,3.4484848484848483,13,0.46875,12,2.310344827586207,4,0.0018449365034353402,0,True,False,False,False,False,False,0.0011637837160378695,0.0034403461031615734,0.0016887917881831527,0.9923545122146606,0.0024057410191744566,0.9975942969322205
1970,1970,Chicago,7,rock,rock,50,6Q6YqGj1Ku1CUGHWSFwSHY,0.645,0.564,3368.883333333333,0.455,3.05e-06,0,-11.615,1,0.0369,117.792,0.697,0.102803738317757,0.8785046728971962,0.018691588785046728,0.14953271028037382,0.018691588785046728,0.17757009345794392,0.2803738317757009,0.0,0.056074766355140186,0.009433962264150943,0.27192982456140347,1.0,3.6261682242990654,3.6261682242990654,19,0.6,12,1.16,7,0.0026715083633053484,4,False,False,True,False,False,False,0.002365540713071823,0.8716047406196594,0.023844456300139427,0.07346328347921371,0.9993402361869812,0.0006597487954422832
1980,1983,Billy Idol,36,rock,rock,71,1gzIbdFnGJ226LTl0Cn2SX,0.0133,0.673,4203.333333333333,0.814,0.00293,9,-5.411,1,0.0367,147.193,0.728,0.358695652173913,0.5434782608695652,0.09782608695652174,0.010869565217391304,0.09782608695652174,0.8695652173913043,0.40217391304347827,0.0,0.0,0.0,0.21666666666666665,0.3333333333333333,3.141304347826087,3.25,10,0.4673913043478261,7,1.0,5,0.0002379064234734338,0,True,False,False,False,False,False,0.02352193370461464,0.0020256161224097013,0.0021363934502005577,0.9715636968612671,0.0001529285218566656,0.9998470544815063
1970,1977,Gladys Knight & The Pips,52,disco.soul,soul,33,0aNwPLqn7nT8DvT1jUQDw6,0.537,0.665,3233.3333333333335,0.759,3.56e-05,0,-7.735,1,0.0546,113.012,0.773,0.19642857142857142,0.7142857142857143,0.08928571428571429,0.05357142857142857,0.125,0.16071428571428573,0.32142857142857145,0.125,0.17857142857142858,0.0,0.18333333333333335,0.8333333333333334,2.9166666666666665,2.3273809523809526,20,0.7580645161290323,11,2.4555555555555557,2,0.002164948453608247,4,False,False,False,False,False,False,0.0007732849335297942,0.0005167878698557615,0.0007060090429149568,0.9976440072059631,0.17753450572490692,0.8224655389785767
1970,1972,Jethro Tull,11,rock,rock,51,2hSOrxX3I69A8xth8arEq2,0.216,0.686,3381.55,0.488,1.89e-05,5,-11.024,1,0.0582,151.031,0.965,0.08411214953271028,0.7336448598130841,0.1822429906542056,0.02336448598130841,0.1822429906542056,0.6682242990654206,0.3317757009345794,0.037383177570093455,0.09345794392523364,0.0,0.17708333333333331,0.8333333333333334,3.0700934579439254,3.014018691588785,16,0.2530612244897959,10,5.0,6,0.00029572237583356745,1,False,False,False,False,False,False,0.020045192912220955,0.4730597138404846,0.11096156388521194,0.2032766491174698,0.25187891721725464,0.7481210231781006
1950,1959,Rod Bernard,20,rock.rock-n-roll,rock,16,3BM3T4T3SRHHoqNkVQZIwT,0.823,0.65,2808.883333333333,0.343,5.39e-05,1,-10.157,1,0.0329,72.746,0.811,0.0,1.0,0.0,0.13953488372093023,0.023255813953488372,0.813953488372093,0.3023255813953488,0.27906976744186046,0.32558139534883723,0.16666666666666666,0.16666666666666666,0.3333333333333333,3.86046511627907,3.488372093023256,8,1.0,10,1.3673469387755102,3,0.0014240534494728036,4,False,False,False,False,False,False,0.008870312944054604,0.7742158770561218,0.057241473346948624,0.15452581644058228,0.1323016881942749,0.8676983118057251
1970,1976,Daryl Hall & John Oates,4,pop,pop,67,1qjrYozGqc7upUgfN776lZ,0.357,0.592,3088.2166666666667,0.398,0.000925,2,-10.81,0,0.0678,150.038,0.204,0.5576923076923077,0.27884615384615385,0.16346153846153846,0.08653846153846154,0.17307692307692307,0.14423076923076922,0.22115384615384615,0.0,0.2692307692307692,0.038834951456310676,0.09803921568627451,0.5,2.9711538461538463,2.7788461538461537,17,0.7627118644067796,11,1.9649122807017543,5,0.00129524590783246,3,True,False,False,False,True,False,0.005244900472462177,0.09583308547735214,0.024177374318242073,0.21483910083770752,0.6500961184501648,0.3499039113521576
1980,1981,John Denver,36,country.folk.singer-songwriter,country,44,2egOALV9p8YIu1Lsu45SpQ,0.306,0.622,3989.7833333333333,0.383,8.6e-06,2,-11.868,1,0.0289,103.877,0.481,0.13793103448275862,0.7816091954022989,0.08045977011494253,0.06896551724137931,0.09195402298850575,0.6436781609195402,0.3103448275862069,0.14942528735632185,0.20689655172413793,0.08139534883720931,0.17592592592592593,0.8333333333333334,3.8275862068965516,3.735632183908046,18,0.7755102040816326,10,1.11,5,0.0007519205303546141,3,True,False,False,False,False,False,0.000522218004334718,0.008440590463578701,0.9856858253479004,0.0036235752049833536,0.011515771970152855,0.9884842038154602
1970,1971,Jerry Reed,51,country,country,22,1g5H73XQGbJQe87Rg5tnKx,0.415,0.723,2545.55,0.868,2.62e-06,9,-7.451,1,0.0427,102.836,0.837,0.0,1.0,0.0,0.18867924528301888,0.0,0.3584905660377358,0.32075471698113206,0.20754716981132076,0.11320754716981132,0.11538461538461539,0.33333333333333337,0.8333333333333334,2.943396226415094,3.169811320754717,8,1.0,10,1.2307692307692308,3,0.003142739290133763,3,True,False,False,False,False,False,0.00025658635422587395,0.9961490631103516,0.0018720279913395643,0.00039515519165433943,0.9970081448554993,0.002991860033944249
1980,1981,Commodores,8,disco.funk.soul,funk-soul,57,5CLozJK4pKWoPpFf2Z1Mye,0.2,0.892,4887.116666666667,0.593,0.000339,0,-9.429,0,0.0405,120.979,0.867,0.6184738955823293,0.3815261044176707,0.0,0.040160642570281124,0.012048192771084338,0.20883534136546184,0.18072289156626506,0.0,0.22088353413654618,0.10080645161290322,0.2222222222222222,1.0,2.7028112449799195,2.7670682730923697,12,0.46153846153846156,10,3.4915254237288136,4,0.0012277177749661526,4,False,False,False,False,False,False,0.0052530583925545216,0.51915442943573,0.029987238347530365,0.40872886776924133,0.021660730242729187,0.9783393144607544
1970,1972,John Denver,9,country.folk.singer-songwriter,country,67,1ne9wOtDF2jM6Cm8WBkaER,0.314,0.455,4727.333333333333,0.437,0,4,-11.411,1,0.0278,81.396,0.724,0.18497109826589594,0.6069364161849711,0.20809248554913296,0.057803468208092484,0.20809248554913296,0.6069364161849711,0.26011560693641617,0.18497109826589594,0.2774566473988439,0.2558139534883721,0.0,0,3.161849710982659,3.161849710982659,5,0.15625,7,2.2371134020618557,4,0.0012692144972500353,3,True,False,False,False,False,False,0.002298239152878523,0.008544775657355785,0.002291672630235553,0.9844529032707214,0.14387865364551544,0.856121301651001
1960,1962,Dinah Washington,36,jazz.pop,pop,7,78mqMkOHEqVNtVCnPj8o2O,0.957,0.498,2208.6666666666665,0.158,0.000438,0,-9.84,0,0.028,69.641,0.153,0.3888888888888889,0.5185185185185185,0.09259259259259259,0.07407407407407407,0.14814814814814814,0.0,0.14814814814814814,0.18518518518518517,0.09259259259259259,0.07547169811320754,0.30864197530864196,1.0,3.1296296296296298,3.1296296296296298,27,1.0,12,1.5384615384615385,3,0.0004527618472683369,3,False,False,False,False,False,False,0.0001895958703244105,0.0007178196683526039,0.9982524514198303,0.0005557237309403718,0.9971816539764404,0.002818366978317499
1960,1969,Badfinger,67,pop.rock,pop-rock,44,15RXL05X13S8iZaQ9LPKOj,0.585,0.363,3010.0,0.397,0,9,-10.053,1,0.0398,81.192,0.23,0.30864197530864196,0.691358024691358,0.0,0.08641975308641975,0.0,0.8395061728395061,0.38271604938271603,0.14814814814814814,0.14814814814814814,0.15,0.047619047619047616,0.3333333333333333,3.111111111111111,3.111111111111111,7,0.20408163265306123,8,1.4482758620689655,5,0.0009966777408637873,3,True,False,False,False,False,False,0.0012512581888586283,0.0017434436595067382,0.9919520020484924,0.004456553142517805,0.003333806060254574,0.9966661334037781
1960,1963,Etta James,64,blues,,18,7C6CVYJWFfJ2NiXtXfVAI8,0.833,0.412,2652.6666666666665,0.313,0.0006,8,-9.341,1,0.0374,69.553,0.623,0.12903225806451613,0.8709677419354839,0.0,0.0967741935483871,0.0,0.9032258064516129,0.3870967741935484,0.06451612903225806,0.25806451612903225,0.23333333333333334,0.0,0,3.4838709677419355,3.4838709677419355,6,0.8260869565217391,7,1.1363636363636365,3,0.00037697914048755973,1,False,False,False,False,False,False,0.2665828764438629,0.0008212615502998233,0.0012068465584889054,0.730238676071167,0.9978680610656738,0.002131963614374399
1960,1965,The Beatles,1,pop.rock,pop-rock,64,1Dg4dFJr3HW7sbA7vPejre,0.412,0.652,2726.6666666666665,0.583,0,9,-7.811,1,0.038,138.134,0.744,0.12195121951219512,0.8780487804878049,0.0,0.024390243902439025,0.0,0.9024390243902439,0.3170731707317073,0.24390243902439024,0.04878048780487805,0.024691358024691357,0.14583333333333334,0.8333333333333334,3.3658536585365852,3.1219512195121952,8,0.5588235294117647,8,1.0,6,0.0036674816625916875,4,True,False,False,False,False,False,0.020045192912220955,0.4730597138404846,0.11096156388521194,0.2032766491174698,0.25187891721725464,0.7481210231781006
1970,1976,Neil Sedaka,1,pop,pop,57,2x6pbpjVGjiWCcH89IK8AX,0.699,0.743,2320.0,0.799,0,8,-5.466,0,0.0375,116.112,0.965,0.3925233644859813,0.6074766355140186,0.0,0.037383177570093455,0.0,0.8785046728971962,0.2523364485981308,0.17757009345794392,0.19626168224299065,0.18867924528301888,0.3095238095238095,1.0,4.327102803738318,4.102803738317757,14,0.45348837209302323,12,1.7076923076923076,5,0.001293103448275862,4,False,False,False,False,False,False,0.072285957634449,0.007387867663055658,0.8994520306587219,0.01813364401459694,0.9958804845809937,0.004119532648473978
1980,1986,Psychedelic Furs,41,rock,rock,58,1K1TFdBh7NrDyKiwiJEmsy,0.105,0.386,3968.45,0.916,0.00991,2,-5.955,1,0.0741,135.642,0.775,0.22727272727272727,0.7727272727272727,0.0,0.022727272727272728,0.0,0.9090909090909091,0.3333333333333333,0.13636363636363635,0.24242424242424243,0.21374045801526717,0.1388888888888889,0.8333333333333334,3.1893939393939394,3.553030303030303,6,0.40816326530612246,8,1.0,3,0.0017639128627045825,3,True,False,False,True,False,False,0.007554083131253719,0.4403214156627655,0.036628518253564835,0.4868799149990082,0.9753494262695312,0.02465050108730793
1970,1977,Kenny Rogers,5,country,country,59,15ADURMdkO25JGD5mIcodM,0.724,0.646,3681.116666666667,0.362,0,5,-11.954,1,0.0312,142.46,0.387,0.11538461538461539,0.8846153846153846,0.0,0.11538461538461539,0.0,0.6538461538461539,0.23076923076923078,0.2692307692307692,0.2692307692307692,0.09803921568627451,0.23333333333333334,0.8333333333333334,4.038461538461538,4.038461538461538,10,0.9545454545454546,10,0.9418604651162791,4,0.0010866267935001608,3,True,False,False,False,False,False,0.00264359125867486,0.459013432264328,0.512691080570221,0.011240958236157894,0.9932916164398193,0.006708408705890179
1960,1965,Dean Martin,10,jazz,,36,0wX6mflFA4a72SOcAkDYsY,0.75,0.619,2365.116666666667,0.567,0,2,-13.812,0,0.0427,104.156,0.694,0.03529411764705882,0.9647058823529412,0.0,0.047058823529411764,0.0,0.4,0.5882352941176471,0.0,0.3411764705882353,0.09523809523809523,0.2962962962962963,0.5,1.2941176470588236,1.2941176470588236,9,0.5,9,1.5423728813559323,4,0.0,0,False,False,False,False,False,False,0.018678857013583183,0.003992716781795025,0.38531485199928284,0.5897922515869141,0.00047090809675864875,0.9995291233062744
1970,1976,Earth; Wind & Fire,12,disco.funk.soul,funk-soul,49,67J6NR2Tdl0h2epWHcCBBN,0.124,0.724,3784.6666666666665,0.879,0.0155,5,-9.412,0,0.0369,112.595,0.826,0.6486486486486487,0.35135135135135137,0.0,0.09009009009009009,0.0,0.5045045045045045,0.2972972972972973,0.0,0.2972972972972973,0.20909090909090908,0.038461538461538464,0.3333333333333333,3.324324324324324,3.324324324324324,13,0.78125,11,1.8785046728971964,6,0.0013211203100228996,3,True,True,False,False,False,True,0.000175744979060255,0.00031541226780973375,0.9989822506904602,0.0002128099004039541,0.9751914143562317,0.024808606132864952
1980,1982,Stevie Wonder,13,funk.pop.soul,,63,1QvWxgZvTU0w8rlPRE5Zrv,0.0316,0.714,4747.333333333333,0.726,0,11,-9.218,1,0.0408,124.71,0.92,0.061855670103092786,0.5223367697594502,0.41580756013745707,0.07560137457044673,0.41580756013745707,0.0,0.20618556701030927,0.020618556701030927,0.18900343642611683,0.1,0.1794871794871795,1.0,3.3264604810996565,3.2439862542955327,26,0.7608695652173914,12,1.2073578595317727,5,0.004423536020221879,5,True,True,False,False,False,True,0.3504810035228729,0.17621374130249023,0.036218684166669846,0.4251900613307953,0.003113878658041358,0.9968860745429993
1950,1959,Cliff Richard,30,pop,pop,36,7uh4n1oxt2ewgi5Ly8ZHyW,0.47,0.614,2613.7833333333333,0.507,0,9,-7.24,1,0.0473,62.175,0.784,0.0,0.975609756097561,0.024390243902439025,0.0975609756097561,0.024390243902439025,0.6585365853658537,0.4634146341463415,0.0975609756097561,0.24390243902439024,0.25,0.14583333333333334,0.8333333333333334,3.8048780487804876,3.8048780487804876,8,1.0,9,0.9512195121951219,4,0.0011477615461623317,3,True,False,False,False,False,False,0.00388645869679749,0.04072343558073044,0.0072453380562365055,0.9378736019134521,0.27467286586761475,0.7253270745277405
1980,1983,Pat Benatar,5,pop.rock,pop-rock,67,4wYqPn3Kg3vZrkVgW2oqAG,0.0137,0.669,4090.0,0.633,0.0178,2,-11.903,0,0.049,90.626,0.862,0.45925925925925926,0.5037037037037037,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.7185185185185186,0.26666666666666666,0.0,0.17037037037037037,0.0,0.0,0,2.4444444444444446,2.237037037037037,10,0.21978021978021978,7,1.7248677248677249,3,0.0012224938875305623,2,True,False,False,False,False,False,0.017245959490537643,0.32136186957359314,0.07283834367990494,0.5724261999130249,0.005926687736064196,0.9940733313560486
1970,1979,Blondie,24,pop.rock,pop-rock,62,59CLe8stbcx4XYBWdsfbwK,0.0532,0.442,3622.733333333333,0.922,3.86e-06,2,-5.086,1,0.0655,162.272,0.855,0.2,0.8,0.0,0.0,0.0,1.0,0.24285714285714285,0.04285714285714286,0.12857142857142856,0.0,0.11666666666666665,0.3333333333333333,2.857142857142857,2.857142857142857,10,0.8536585365853658,10,1.0431654676258992,4,0.0011041386798181852,2,True,True,False,False,False,False,0.003887664992362261,0.0923277959227562,0.008205217309296131,0.8843345046043396,0.8694713115692139,0.13052870333194733
1950,1958,Louis Prima & Keely Smith,18,jazz,,33,7sWMlm3IHmRYtNb3cq5uam,0.251,0.637,2958.2166666666667,0.397,4.85e-06,2,-12.149,0,0.134,124.206,0.713,0.5492957746478874,0.43661971830985913,0.014084507042253521,0.08450704225352113,0.18309859154929578,0.323943661971831,0.28169014084507044,0.38028169014084506,0.04225352112676056,0.04285714285714286,0.2727272727272727,1.0,2.2253521126760565,2.3380281690140845,22,0.9761904761904762,12,0.9606741573033708,7,0.000676083000456356,0,False,False,False,False,False,False,0.9434253573417664,0.03264028951525688,0.00849554967135191,0.007855469360947609,0.012613275088369846,0.9873867630958557
1980,1989,Tracy Chapman,48,folk.rock.soul,,74,2DjWsDGgL1xNbhnr7f6t5F,0.0811,0.692,3218.6666666666665,0.422,0,2,-10.533,1,0.0333,74.375,0.468,0.21875,0.6458333333333334,0.13541666666666666,0.041666666666666664,0.13541666666666666,0.65625,0.25,0.1875,0.4375,0.21052631578947367,0.0,0,3.2708333333333335,2.5416666666666665,10,0.5641025641025641,7,1.8596491228070176,4,0.0015534382767191384,3,True,True,False,False,False,False,0.034371763467788696,0.040465615689754486,0.012060057371854782,0.9107275009155273,0.0006517861038446426,0.9993482232093811
1960,1965,Ray Charles,6,blues.jazz.soul,soul,35,1ixBweyBTDxzZGJZJLe49Q,0.663,0.203,2929.5333333333333,0.301,0,8,-12.233,1,0.0367,202.737,0.398,0.04477611940298507,0.8507462686567164,0.1044776119402985,0.1044776119402985,0.1044776119402985,0.5223880597014925,0.43283582089552236,0.04477611940298507,0.3283582089552239,0.16666666666666666,0.11904761904761905,0.8333333333333334,3.343283582089552,3.3134328358208953,7,0.46153846153846156,8,1.5957446808510638,4,0.0010240538879912615,3,False,False,False,False,False,False,0.023193463683128357,0.003427692921832204,0.0024560727179050446,0.9701948165893555,0.12518863379955292,0.8748113512992859
1970,1973,Led Zeppelin,20,reggae.rock,rock,54,5uUhS7XDkyycNa5FaNfPGT,0.262,0.525,4379.133333333333,0.929,2.9e-05,9,-8.56,0,0.0784,163.503,0.556,0.29577464788732394,0.704225352112676,0.0,0.0,0.0,1.0,0.2112676056338028,0.0,0.2676056338028169,0.1773049645390071,0.2916666666666667,0.3333333333333333,3.147887323943662,3.147887323943662,4,0.3333333333333333,7,1.6444444444444444,4,0.0006850670604533622,3,True,False,False,False,False,False,0.7883134484291077,0.008344640024006367,0.019600404426455498,0.17195434868335724,0.0005317480536177754,0.9994682669639587
1970,1971,Elton John,24,piano.pop,pop,36,7j5MFzkTeepzmGLowja8U7,0.181,0.296,5344.216666666666,0.588,0.000146,5,-10.836,1,0.0465,143.813,0.43,0.16806722689075632,0.7563025210084033,0.07563025210084033,0.03361344537815126,0.07563025210084033,0.5966386554621849,0.3445378151260504,0.06722689075630252,0.058823529411764705,0.01694915254237288,0.016666666666666666,0.16666666666666666,3.8739495798319328,1.865546218487395,10,0.5441176470588235,8,1.2604166666666667,4,0.0011227089720040045,3,False,False,True,False,False,False,0.020045192912220955,0.4730597138404846,0.11096156388521194,0.2032766491174698,0.25187891721725464,0.7481210231781006
