,decade,year,artist,chart_pos,genre,spotify_popularity,spotify_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,loudness,mode,speechiness,tempo,valence,minor_percentage,major_percentage,neither_chords,get_added_seventh_use,non_triad_chords_percentage,minor_or_major,tonic_percentage,supertonic_percentage,dominant_percentage,v_to_i,circle_of_fifths_dist,circle_of_fifths_dist_largest_dist,chord_distances,chord_distances2,different_chords,different_progressions,different_notes,average_chord_count_per_bar,different_sections_count,section_repetitions,chorus_repetitions,guitar,synthesizer,piano,saxophone,strings,trumpet,love,anger,sadness,joy,negative,positive,spotify_genres
336,1970,1977,The Trammps,11,dance.disco.funk.pop,55,22ff60cZy4APp7bzESHLR8,0.0641,0.763,3192.2166666666667,0.819,0.123,10,-4.78,1,0.036,129.288,0.911,0.3272727272727272,0.6727272727272727,0.0,0.1454545454545454,0.0,0.7818181818181819,0.2909090909090909,0.0,0.2545454545454545,0.2037037037037037,0.2083333333333333,0.3333333333333333,4.218181818181818,3.8545454545454554,8,0.85,8,1.309090909090909,4,0.0021928336109182,5,True,False,False,False,False,False,0.7955276370048523,0.156158298254013,0.0119606340304017,0.020081128925085,0.9907894730567932,0.0092105269432067,disco.philly soul.post-disco.quiet storm
337,1970,1978,Michael Johnson,32,rock,31,44fWBsWA0NalKPjZUVaKBY,0.473,0.689,3506.6666666666665,0.324,0.0024,4,-16.505,1,0.0263,94.196,0.569,0.4533333333333333,0.5066666666666667,0.04,0.0933333333333333,0.0933333333333333,0.3066666666666666,0.2666666666666666,0.0533333333333333,0.2,0.027027027027027,0.21875,0.5,2.24,2.24,16,0.8,10,1.7142857142857142,4,0.0014258555133079,2,True,False,False,False,False,False,0.0004130011948291,0.0003683715476654,0.0008433226030319,0.9953382015228271,0.0087845800444483,0.9912154674530028,adult standards.mellow gold.soft rock
338,1960,1966,Swingin' Medallions,17,rock,38,0ExUux7mwrd8uMlgNL5lhY,0.0645,0.655,2357.333333333333,0.728,2.09e-06,5,-11.064,0,0.0359,131.023,0.97,0.3235294117647059,0.6764705882352942,0.0,0.0,0.0,1.0,0.4117647058823529,0.0,0.1764705882352941,0.1791044776119403,0.2916666666666666,0.3333333333333333,3.485294117647059,3.485294117647059,4,0.2615384615384615,7,1.2950819672131149,4,0.0016968325791855,2,False,False,False,False,False,False,0.4397891163825989,0.0951036363840103,0.1633999794721603,0.2952023446559906,0.0693639144301414,0.9306361079216005,
339,1970,1978,Peaches & Herb,5,dance.disco.funk.soul,62,5o89Bf80t8ko3uNXJkYoVs,0.415,0.863,5768.883333333333,0.726,0.0299,9,-6.649,1,0.0494,132.574,0.93,0.3975903614457831,0.5542168674698795,0.0481927710843373,0.1204819277108433,0.0481927710843373,0.5903614457831325,0.3614457831325301,0.1927710843373494,0.0481927710843373,0.0303030303030303,0.1499999999999999,0.3333333333333333,2.698795180722892,2.0,10,0.5531914893617021,11,1.216867469879518,6,0.0027735003596883,3,False,False,False,False,False,False,0.0128623023629188,0.0345801822841167,0.0093508157879114,0.9306236505508424,0.0065129958093166,0.9934870004653932,classic soul.disco.quiet storm
340,1980,1983,Michael Sembello,1,dance.pop,78,0QKfiqpEU4h9ycPSzIFwYe,0.0891,0.617,4078.45,0.533,4.04e-06,3,-11.516,0,0.0651,158.86,0.835,0.3137254901960784,0.5,0.1862745098039215,0.1176470588235294,0.2156862745098039,0.2647058823529412,0.3431372549019608,0.0098039215686274,0.2156862745098039,0.0396039603960396,0.1372549019607843,0.8333333333333334,1.607843137254902,1.2941176470588236,17,0.4210526315789473,10,1.0175438596491229,5,0.0019615295026296,2,True,False,False,False,False,False,0.0034271955955773,0.8672303557395935,0.0057161077857017,0.0288664139807224,0.04811442643404,0.9518855810165404,hi-nrg
341,1960,1963,The Moments,82,soul,10,33oIra4uXFWu9V0zvjj5Xk,0.451,0.766,2160.0,0.737,0.209,9,-9.491,1,0.0321,139.346,0.975,0.0,1.0,0.0,0.0857142857142857,0.0,0.3428571428571428,0.3428571428571428,0.2,0.2,0.2028985507246377,0.3,0.8333333333333334,4.228571428571429,4.228571428571429,5,0.4411764705882353,10,1.3108108108108107,3,0.0013888888888888,0,True,False,False,False,False,False,0.0017546084709465,0.0210867412388324,0.0619089417159557,0.9100797176361084,0.9896607398986816,0.0103392275050282,classic soul.disco.funk.quiet storm.soul.souldies.southern soul
342,1970,1978,Cheap Trick,62,rock,69,2ccUQnjjNWT0rsNnsBpsCA,0.00717,0.524,4228.883333333333,0.955,8.77e-06,0,-7.081,1,0.0411,133.849,0.869,0.1171171171171171,0.8288288288288288,0.054054054054054,0.072072072072072,0.054054054054054,0.7117117117117117,0.036036036036036,0.1621621621621621,0.1351351351351351,0.0,0.2051282051282051,0.3333333333333333,3.036036036036036,3.036036036036036,13,0.7346938775510204,12,3.971830985915493,7,0.0014188142653892,4,False,False,False,False,False,False,0.0026260283775627,0.006293720100075,0.0067634414881467,0.9822391271591188,0.0096142459660768,0.9903857707977296,album rock.art rock.beatlesque.classic rock.glam metal.glam rock.hard rock.heartland rock.mellow gold.new wave pop.pop rock.power pop.rock.soft rock
343,1970,1979,Dolly Parton,25,country.disco.pop,50,2Asiem9O0YGuvvoAkz8aSq,0.0482,0.745,2616.0,0.828,0.438,0,-9.576,1,0.046,133.942,0.971,0.0,1.0,0.0,0.0077519379844961,0.0,0.9457364341085271,0.2480620155038759,0.0,0.0697674418604651,0.0703125,0.1666666666666666,0.8333333333333334,4.5813953488372094,4.674418604651163,8,0.2037037037037037,12,1.6781609195402298,4,0.0019113149847094,3,True,False,False,False,False,True,0.9640680551528932,0.021962221711874,0.0031219052616506,0.0048442417755723,0.4582614302635193,0.5417385697364807,classic country pop.country.country dawn
344,1970,1970,Simon & Garfunkel,4,folk.rock,74,6QhXQOpyYvbpdbyjgAqKdY,0.357,0.755,2913.7833333333333,0.876,5.17e-06,0,-8.867,1,0.0362,102.762,0.954,0.0,1.0,0.0,0.0,0.0,1.0,0.4563106796116505,0.0,0.174757281553398,0.0686274509803921,0.0,0.0,4.563106796116505,4.563106796116505,3,0.4102564102564102,7,1.3846153846153846,5,0.0010295892510882,4,True,False,False,False,False,False,0.0106332609429955,0.0844603106379509,0.005430918186903,0.8898677229881287,0.0032075545750558,0.9967923760414124,classic rock.folk.folk rock.melancholia.mellow gold.rock
345,1980,1980,Jackson Browne,19,pop.rock.singer-songwriter,47,6oO4MqRSMxIDFqX1OQnVAz,0.339,0.541,3346.6666666666665,0.855,1.8e-06,9,-7.058,1,0.0625,141.142,0.82,0.0319148936170212,0.9680851063829788,0.0,0.0,0.0,0.6276595744680851,0.2819148936170212,0.0,0.2553191489361702,0.0,0.0,0.0,3.664893617021277,1.553191489361702,7,0.253012048192771,7,1.9145299145299144,3,0.0017928286852589,4,True,False,False,False,False,False,0.0012700009392574,0.9127485156059264,0.0071892640553414,0.0554118901491165,0.9962798953056335,0.0037200737278908,album rock.classic rock.country rock.folk.folk rock.heartland rock.mellow gold.piano rock.pop rock.rock.roots rock.singer-songwriter.soft rock
346,1960,1967,Elvis Presley,78,pop,34,4udD4pBxCAjQa1WlETzMMz,0.834,0.625,2206.6666666666665,0.484,0.00086,7,-11.923,1,0.0282,141.326,0.961,0.0,1.0,0.0,0.1666666666666666,0.0,0.5416666666666666,0.4166666666666667,0.0416666666666666,0.4166666666666667,0.3478260869565217,0.2777777777777778,0.8333333333333334,3.8333333333333335,3.8333333333333335,6,0.7857142857142857,9,1.0,4,0.0,1,False,False,True,False,False,False,0.0247681234031915,0.1902357041835785,0.1734330058097839,0.6010878682136536,0.0029031564481556,0.9970968961715698,rock-and-roll.rockabilly
347,1980,1989,Roxette,1,pop.rock,57,79LdvxXi5JYUjhnO7v9Fi3,0.0531,0.634,3955.3333333333335,0.838,8.34e-06,2,-5.363,1,0.0413,95.011,0.541,0.0,0.3626373626373626,0.6373626373626373,0.0,0.6373626373626373,0.3626373626373626,0.4065934065934066,0.0,0.0439560439560439,0.0444444444444444,0.106060606060606,0.3333333333333333,3.3846153846153846,3.3846153846153846,11,0.4166666666666667,8,1.1612903225806452,5,0.0012641159615708,3,False,False,False,False,False,False,0.0042531266808509,0.0263676829636096,0.0043216655030846,0.9583203196525574,0.0023637029808014,0.9976363182067872,europop.new wave pop.soft rock.swedish pop
348,1970,1979,Roxy Music,44,pop.rock,55,6BKVev5kACyEaolcJkaUbz,0.0662,0.804,3804.45,0.688,0.000112,0,-5.893,0,0.0632,123.002,0.942,0.1195652173913043,0.8695652173913043,0.0108695652173913,0.0217391304347826,0.0108695652173913,0.9782608695652174,0.0652173913043478,0.1413043478260869,0.3043478260869565,0.0439560439560439,0.2121212121212121,0.5,3.065217391304348,3.065217391304348,11,0.7045454545454546,12,0.9304347826086956,4,0.0013142504172745,4,False,False,False,False,False,False,0.0090115936473011,0.0290841739624738,0.849405825138092,0.0691837891936302,0.1547459214925766,0.8452540636062622,art rock.classic rock.glam rock.melancholia.mellow gold.new romantic.new wave.new wave pop.rock.soft rock.sophisti-pop
349,1960,1963,Dave Dudley,32,country,56,1tswBQlL2Bklbb82GHxKoW,0.611,0.684,2192.2166666666667,0.614,0.000198,7,-11.571,1,0.0355,97.918,0.836,0.0,1.0,0.0,0.0952380952380952,0.0,0.6190476190476191,0.4761904761904761,0.0,0.365079365079365,0.2903225806451613,0.0,0.0,3.968253968253968,3.968253968253968,4,0.8888888888888888,7,1.0,4,0.001368477872473,0,True,False,False,False,False,False,0.0058426698669791,0.0307424739003181,0.0066592711955308,0.9534991383552552,0.0007387818186543,0.999261200428009,truck-driving country
350,1960,1961,Gary U.S. Bonds,1,pop,39,7aHn8rGeEGkDkQiUV0DpW1,0.929,0.473,2506.6666666666665,0.824,0.0547,0,-9.325,0,0.178,165.457,0.923,0.1956521739130435,0.8043478260869565,0.0,0.0434782608695652,0.0,0.9565217391304348,0.2826086956521739,0.0,0.2391304347826087,0.1777777777777777,0.3333333333333333,0.5,3.239130434782609,3.239130434782609,5,1.0,7,0.9166666666666666,3,0.0035904255319148,0,False,False,False,True,False,False,0.0012135144788771,0.0111340563744306,0.0033909978810697,0.9814944267272948,0.0555165335536003,0.9444833993911744,brill building pop.rhythm and blues.rock-and-roll.rockabilly
351,1980,1986,Baltimora,13,disco.pop.synth-pop,72,273uCXd7NPrInaiNqtkOrA,0.318,0.684,6315.783333333334,0.573,0.028,5,-12.3,1,0.0261,107.363,0.716,0.2553191489361702,0.7446808510638298,0.0,0.0141843971631205,0.0283687943262411,0.9432624113475178,0.1631205673758865,0.0,0.3546099290780142,0.1285714285714285,0.0,0.0,3.0354609929078014,2.921985815602837,6,0.2384615384615384,8,2.0,6,0.0006333339490746,3,False,False,False,False,False,False,0.0106353927403688,0.4521755576133728,0.0376819819211959,0.2633010447025299,0.9823859333992004,0.0176141317933797,italian disco.new romantic.new wave pop.synthpop
352,1970,1975,Al Green,48,blues.soul,31,55tv2auMZGJsEHnCKSQBfn,0.309,0.714,2814.2166666666667,0.541,8.41e-06,5,-9.068,1,0.0297,95.41,0.616,0.2105263157894736,0.7894736842105263,0.0,0.1052631578947368,0.0175438596491228,0.4912280701754385,0.1578947368421052,0.087719298245614,0.087719298245614,0.0714285714285714,0.211111111111111,0.6666666666666666,3.0350877192982457,2.9649122807017543,15,0.8181818181818182,12,1.0,5,0.0003553386673615,2,False,False,False,False,False,False,0.0010046060197055,0.0177049487829208,0.9589176774024964,0.0182925947010517,0.0213625095784664,0.9786375164985656,classic soul.funk.memphis soul.quiet storm.soul.soul blues.southern soul
353,1970,1970,Canned Heat,26,blues.rock,56,7vJaNv4ItDyYXXCVRJreh6,0.118,0.746,3230.883333333333,0.713,0.0,0,-11.996,1,0.0375,118.964,0.871,0.0,1.0,0.0,0.1555555555555555,0.0,0.4666666666666667,0.4666666666666667,0.0,0.2,0.0,0.1111111111111111,0.3333333333333333,3.6222222222222222,3.6222222222222222,3,0.875,8,1.037037037037037,2,0.001547564391575,4,True,False,False,False,False,False,0.0037607403937727,0.0862160697579383,0.0080947494134306,0.8963168859481812,0.0005897501250728,0.9994102716445924,album rock.blues.blues rock.classic rock.country rock.electric blues.folk rock.hard rock.mellow gold.psychedelic rock.rock.roots rock
354,1980,1989,Anita Baker,3,soul,50,3qN37rGyfEs8qnCvRiWEhJ,0.765,0.637,3899.55,0.542,0.0,9,-8.173,1,0.0357,105.324,0.38,0.237037037037037,0.762962962962963,0.0,0.0666666666666666,0.0074074074074074,0.0666666666666666,0.2222222222222222,0.1629629629629629,0.0592592592592592,0.0597014925373134,0.1574074074074074,0.6666666666666666,2.577777777777778,1.837037037037037,18,0.6794871794871795,12,1.837837837837838,4,0.001282199228116,3,False,False,True,False,False,False,0.0015354392817243,0.0012788795866072,0.0011366830440238,0.9954108595848083,0.0001371397520415,0.999862790107727,contemporary r&b.funk.neo soul.quiet storm.r&b.smooth jazz.soul.urban contemporary
355,1960,1965,The Yardbirds,9,rock,55,3HlbrnCBdrJ1NObHLMXSZh,0.231,0.492,2464.883333333333,0.666,5.69e-05,9,-9.743,0,0.0351,140.829,0.699,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.037037037037037,0.0,0.119047619047619,0.3333333333333333,3.382716049382716,3.382716049382716,7,0.4736842105263157,10,4.0,4,0.0028398910022786,3,True,False,False,False,False,False,0.0003018413553945,0.0005760177737101,0.9982038736343384,0.0006433754460886,0.0014385791728273,0.998561441898346,album rock.art rock.blues rock.british blues.british invasion.classic rock.country rock.folk rock.hard rock.psychedelic rock.rock.roots rock.symphonic rock
356,1960,1962,The Falcons,75,soul,18,4qNsm0544eEStb6V0TAOf3,0.398,0.252,2954.0,0.512,0.0,7,-13.93,1,0.0453,180.157,0.568,0.1176470588235294,0.8823529411764706,0.0,0.0,0.0,0.9019607843137256,0.5490196078431373,0.0,0.1372549019607843,0.02,0.0,0.0,3.333333333333333,4.313725490196078,5,0.5555555555555556,7,1.108695652173913,2,0.0013540961408259,0,False,False,False,False,False,False,0.0085858637467026,0.4715227782726288,0.0297140646725893,0.4706332385540008,0.9662399291992188,0.0337600298225879,rhythm and blues
357,1970,1971,The Miracles,18,r-n-b.soul,20,3393zOPzr5FrrZWdSnAHQF,0.119,0.832,3211.116666666667,0.487,0.0,1,-11.182,1,0.0657,124.407,0.897,0.1282051282051282,0.8717948717948718,0.0,0.0128205128205128,0.0384615384615384,0.8717948717948718,0.4743589743589743,0.0,0.0897435897435897,0.0,0.1875,0.8333333333333334,2.743589743589744,2.358974358974359,8,0.5294117647058824,8,1.11,4,0.0018685088780123,6,False,False,False,False,True,False,0.0004270324716344,0.0005062249838374,0.0005656821304,0.9978881478309632,0.9981955885887146,0.0018044647295027,brill building pop.classic soul.funk.motown.quiet storm.soul.southern soul
358,1960,1961,Ben E. King,18,soul,36,2U95mnxcqpr394uCZncG4R,0.672,0.548,3123.333333333333,0.566,1.22e-05,10,-11.876,1,0.0307,100.813,0.805,0.3333333333333333,0.6666666666666666,0.0,0.1538461538461538,0.0512820512820512,0.3076923076923077,0.1794871794871795,0.1794871794871795,0.3333333333333333,0.131578947368421,0.1428571428571428,0.8333333333333334,3.3846153846153846,2.769230769230769,14,1.0,12,1.12987012987013,4,0.0009605122732123,1,False,False,True,False,True,False,0.9910027980804444,0.0003251294547226,0.0007328138453885,0.0069772843271493,0.0028876266442239,0.9971123933792114,brill building pop.rock-and-roll.soul
359,1960,1968,Clarence Carter,13,soul,33,2cGOGVV115VFgJrF3QTO20,0.438,0.666,2309.333333333333,0.386,2.34e-06,1,-14.184,1,0.0272,102.423,0.939,0.1,0.9,0.0,0.0666666666666666,0.0,0.2333333333333333,0.35,0.0,0.1666666666666666,0.0508474576271186,0.0,0.0,4.15,4.15,8,0.6666666666666666,7,1.0,3,0.0012990762124711,2,False,False,False,False,False,False,0.0012635303428396,0.0197194796055555,0.9552164673805236,0.0090076737105846,0.3890299797058105,0.6109699606895447,classic soul.funk.soul.southern soul
360,1960,1965,The Righteous Brothers,4,soul,75,2qhASBzpbFhPRtrnZ5lLnz,0.396,0.339,3633.55,0.208,0.000519,0,-16.725,1,0.0308,98.54,0.288,0.2295081967213114,0.7704918032786885,0.0,0.0163934426229508,0.0,0.9836065573770492,0.2622950819672131,0.0,0.2622950819672131,0.2,0.1666666666666666,0.8333333333333334,3.081967213114754,3.081967213114754,8,0.6181818181818182,10,1.1206896551724137,3,0.0005504258920339,2,False,False,False,False,True,False,0.2013816088438034,0.4217467606067657,0.3383856415748596,0.0301187559962272,0.0077444114722311,0.9922555685043336,adult standards.brill building pop.bubblegum pop.rock-and-roll.rockabilly
361,1970,1978,Queen,4,rock,64,7ccI9cStQbQdystvc6TvxD,0.378,0.268,2986.6666666666665,0.459,0.0,7,-6.948,0,0.0346,64.223,0.172,0.3137254901960784,0.4803921568627451,0.2058823529411764,0.0588235294117647,0.2058823529411764,0.4411764705882353,0.1372549019607843,0.1274509803921568,0.1862745098039215,0.0891089108910891,0.1726190476190476,0.8333333333333334,3.411764705882353,2.176470588235294,28,0.8732394366197183,11,2.25,3,0.0010044642857142,3,False,False,True,False,False,False,0.0086850505322217,0.3483298122882843,0.0151966083794832,0.6225924491882324,0.0039433347992599,0.9960566759109496,classic rock.glam rock.rock
362,1980,1982,Crosby; Stills & Nash,18,rock,41,0FWWIHr19EorhhTRfU09Om,0.659,0.397,5162.666666666667,0.732,0.0,2,-8.279,1,0.151,178.345,0.631,0.0130718954248366,0.9869281045751634,0.0,0.0,0.0,0.9869281045751634,0.3464052287581699,0.0130718954248366,0.0,0.0,0.1333333333333333,0.3333333333333333,3.65359477124183,3.65359477124183,5,0.3829787234042553,7,1.6534653465346534,3,0.0017432851239669,2,True,False,False,False,False,False,0.0006649821298196,0.0010291909566149,0.9922947883605956,0.0054622525349259,0.0210084933787584,0.9789915084838868,album rock.art rock.blues rock.classic rock.country rock.folk.folk rock.heartland rock.mellow gold.psychedelic rock.rock.roots rock.soft rock
363,1980,1987,Chico DeBarge,21,dance.rock.soul,20,02iG08jjPlK4Zrw1yy95le,0.00313,0.766,3834.883333333333,0.717,0.0423,6,-7.492,1,0.0642,114.59,0.645,0.048780487804878,0.5365853658536586,0.4146341463414634,0.1219512195121951,0.4146341463414634,0.1951219512195122,0.7560975609756098,0.0975609756097561,0.0,0.0,0.3333333333333333,0.8333333333333334,0.6829268292682927,0.6829268292682927,9,0.6363636363636364,9,1.0,7,0.0002607641258099,1,False,False,False,False,False,False,0.0076065850444138,0.1578349322080612,0.0364687368273735,0.7853330373764038,0.98756742477417,0.0124325342476367,contemporary r&b.neo soul.r&b.urban contemporary
364,1980,1980,Eagles,8,rock,57,2YOwVfcUTRjNpcLny4UC4r,0.139,0.803,3687.233333333333,0.521,0.00899,0,-7.775,1,0.0276,99.46,0.969,0.0769230769230769,0.9230769230769232,0.0,0.0384615384615384,0.0,0.9230769230769232,0.4230769230769231,0.0,0.0576923076923076,0.0588235294117647,0.0,0.0,4.75,4.75,4,0.8333333333333334,7,0.989247311827957,3,0.0008136181599573,2,True,False,False,False,False,False,0.0017208093777298,0.0008769772830419,0.0006433313246816,0.9961479902267456,0.9297722578048706,0.0702277868986129,album rock.classic rock.country rock.folk rock.heartland rock.mellow gold.rock.singer-songwriter.soft rock.yacht rock
365,1980,1989,Duran Duran,22,pop,32,5Esa0Z29g7NbVw3kPDoWYV,0.000435,0.623,4577.116666666667,0.668,0.0326,2,-12.88,1,0.0421,120.011,0.728,0.975609756097561,0.0,0.024390243902439,0.048780487804878,0.024390243902439,0.4634146341463415,1.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,4.512195121951219,4,0.0,4,0.8253968253968254,1,0.0019663033860472,0,True,False,False,False,False,False,0.0163753647357225,0.7067745327949524,0.0281452797353267,0.237222358584404,0.9929777979850768,0.0070221815258264,dance rock.new romantic.new wave.new wave pop.rock.synthpop
366,1980,1982,Yaz,73,dance.pop,51,1QlogZxaAT35c3HqjJt1JH,0.0107,0.761,5780.0,0.413,0.479,6,-16.138,1,0.0595,118.727,0.428,0.0,0.0696202531645569,0.930379746835443,0.0,0.930379746835443,0.0696202531645569,0.4556962025316455,0.0348101265822784,0.0537974683544303,0.0539682539682539,0.0833333333333333,0.3333333333333333,2.873417721518988,2.873417721518988,8,0.0946745562130177,8,1.8588235294117648,5,0.0036332179930795,10,False,True,False,False,False,False,0.0015841063577681,0.8344689607620239,0.0565452724695205,0.0840422883629798,0.8299967646598816,0.170003205537796,new romantic.new wave.new wave pop.synthpop
367,1960,1964,Irma Thomas,17,blues.soul,40,0EP7T1h041oiEfkNCqbST2,0.205,0.379,2317.116666666667,0.52,0.000258,2,-12.814,1,0.0358,164.338,0.561,0.3870967741935484,0.6129032258064516,0.0,0.032258064516129,0.0,0.935483870967742,0.3870967741935484,0.0,0.1290322580645161,0.1333333333333333,0.0,0.0,3.032258064516129,3.032258064516129,5,0.4411764705882353,7,4.0,4,0.0004315708459507,2,False,False,False,False,False,False,0.0289286393672227,0.264163613319397,0.5499863028526306,0.1473473608493805,0.0262833908200263,0.973716676235199,classic soul.funk.louisiana blues.new orleans blues.new orleans soul.soul.southern soul
368,1990,1991,Alice Cooper,78,rock,48,7gvFV0ndhy4s79EZSGIFXe,0.00511,0.47,4565.55,0.939,0.00102,7,-7.782,0,0.0599,129.896,0.3,0.4070796460176991,0.584070796460177,0.0088495575221238,0.0,0.0088495575221238,0.9734513274336284,0.2212389380530973,0.0442477876106194,0.1592920353982301,0.0535714285714285,0.1470588235294117,0.3333333333333333,3.0973451327433628,3.1150442477876106,17,0.3981481481481481,12,1.0070921985815602,10,0.0006570949830798,5,False,False,False,False,False,False,0.003307051025331,0.4244309365749359,0.0497336760163307,0.4925687909126282,0.1536160409450531,0.8463839888572693,album rock.classic rock.detroit rock.glam metal.glam rock.hard rock.metal.protopunk.rock
369,1970,1974,Billy Swan,1,country.pop,49,4oW1lGOw5Q5OLvoJv92qoE,0.511,0.471,3972.2166666666662,0.675,0.019,0,-9.07,1,0.0513,125.313,0.53,0.0,1.0,0.0,0.0476190476190476,0.0476190476190476,0.8253968253968254,0.3809523809523809,0.0476190476190476,0.3015873015873015,0.2096774193548387,0.2333333333333333,0.8333333333333334,3.6984126984126986,3.6031746031746033,10,0.9285714285714286,10,1.1797752808988764,6,0.0020139888307536,0,True,False,False,False,False,False,0.0019821447785943,0.0006256609340198,0.0031852005049586,0.9937798380851746,0.0009466188494116,0.999053418636322,swamp pop
370,1970,1970,B.B. King,15,blues.guitar.jazz.soul,62,4NQfrmGs9iQXVQI9IpRhjM,0.344,0.547,5412.216666666666,0.46,0.442,11,-8.759,0,0.0256,90.768,0.543,0.625,0.2916666666666667,0.0833333333333333,0.1458333333333333,0.0833333333333333,0.6041666666666666,0.4583333333333333,0.0,0.2291666666666666,0.1489361702127659,0.0714285714285714,0.5,3.020833333333333,3.020833333333333,7,0.3333333333333333,7,3.89010989010989,5,0.000739068711834,0,False,False,False,False,False,False,0.0004019655752927,0.0003043765609618,0.0004878093895968,0.998486876487732,0.0018914269749075,0.9981085062026978,blues.blues rock.classic rock.electric blues.jazz blues.soul blues.traditional blues
371,1970,1973,Tom T. Hall,12,country,50,5fTwUw09NNgCIOkEKu3bGB,0.782,0.531,2111.116666666667,0.198,0.0383,4,-17.377,1,0.0286,91.929,0.582,0.0,1.0,0.0,0.12,0.0,0.8,0.34,0.0,0.12,0.1224489795918367,0.0833333333333333,0.1666666666666666,4.5,4.5,6,0.5454545454545454,12,1.25531914893617,3,0.0018947318559688,3,False,False,True,False,False,False,0.8619141578674316,0.0029568332247436,0.0064503769390285,0.1270173043012619,0.0001388144301017,0.9998611211776732,classic country pop.country.country rock.outlaw country
372,1970,1974,Carl Carlton,6,disco.pop.soul,58,5i7rT8lbGzjj1n7TTXR5U8,0.719,0.546,2565.7833333333333,0.828,0.03,4,-4.771,1,0.0394,121.418,0.401,0.4042553191489361,0.5851063829787234,0.0106382978723404,0.0638297872340425,0.0851063829787234,0.5,0.202127659574468,0.2978723404255319,0.2446808510638297,0.010752688172043,0.1309523809523809,0.5,2.702127659574468,2.404255319148936,14,0.4482758620689655,11,4.0,5,0.0003897445224655,2,False,False,False,False,False,False,0.0653351098299026,0.0099690742790699,0.2523779273033142,0.668071448802948,0.0003126319206785,0.999687433242798,disco.funk.post-disco.quiet storm
373,1980,1982,Quarterflash,3,pop.rock,60,3CSLUIrI2KPMulHR5bh17O,0.0568,0.531,3877.116666666667,0.43,1.22e-06,11,-14.523,0,0.0578,124.284,0.453,0.3043478260869565,0.6956521739130435,0.0,0.0869565217391304,0.0,0.6086956521739131,0.3043478260869565,0.0,0.0,0.0,0.0,0.0,2.1956521739130435,2.1956521739130435,4,0.3793103448275862,7,1.1428571428571428,6,0.002063389030508,6,True,False,False,True,False,False,0.1016278713941574,0.203000009059906,0.2650796473026275,0.4081433117389679,0.0166540574282407,0.9833459854125975,album rock.mellow gold.new wave pop.soft rock
374,1970,1978,Kiss,39,rock,31,3xjObvccQUvtUcV5GL3Hh3,0.0234,0.458,4137.333333333333,0.888,5.12e-06,10,-5.856,1,0.0593,145.236,0.606,0.0459183673469387,0.6071428571428571,0.3469387755102041,0.0051020408163265,0.3469387755102041,0.5663265306122449,0.1683673469387755,0.2704081632653061,0.2448979591836734,0.0512820512820512,0.1127450980392156,0.3333333333333333,3.433673469387755,2.61734693877551,34,0.5704697986577181,12,2.511111111111111,7,0.0016919110538188,4,True,False,False,False,False,False,0.0376820154488086,0.7769270539283752,0.0156557485461235,0.1414283215999603,0.2463865727186203,0.7536134123802185,album rock.glam rock.hard rock.metal.rock
375,1960,1969,Sly & The Family Stone,38,funk.soul,47,4qpIk2rvkmxJEVvt38tepd,0.123,0.613,5372.666666666667,0.844,0.761,9,-10.147,1,0.0553,102.773,0.519,1.0,0.0,0.0,0.4090909090909091,0.0,0.5909090909090909,0.8181818181818182,0.0,0.1818181818181818,0.1904761904761904,0.3333333333333333,0.3333333333333333,1.5909090909090908,1.5909090909090908,3,0.0,5,1.0,9,0.0024196550440501,7,True,False,False,True,False,True,0.0026549366302788,0.0124441497027874,0.0049964347854256,0.9742170572280884,0.0070916390977799,0.9929083585739136,classic rock.classic soul.disco.funk.funk rock.psychedelic soul.rock.soul
376,1970,1978,Nick Gilder,1,pop.rock,52,4F1DV1FrB68LNpmlvQs01N,0.0349,0.731,3584.866666666667,0.664,7.59e-05,4,-6.995,1,0.0371,110.775,0.818,0.0206185567010309,0.9690721649484536,0.0103092783505154,0.0103092783505154,0.0103092783505154,0.9896907216494846,0.4123711340206185,0.0206185567010309,0.1546391752577319,0.1354166666666666,0.0,0.0,4.474226804123711,4.474226804123711,5,0.5,7,4.0,4,0.0019526528183289,3,True,False,False,False,False,False,0.8250290155410767,0.1497034132480621,0.0050276289694011,0.0056296191178262,0.0223392900079488,0.9776607751846312,classic canadian rock
377,1960,1968,Simon & Garfunkel,1,folk.rock,75,0iOZM63lendWRTTeKhZBSC,0.713,0.606,4067.116666666667,0.457,2.53e-05,6,-14.035,0,0.0497,92.033,0.813,0.2637362637362637,0.6263736263736264,0.1098901098901098,0.0549450549450549,0.1098901098901098,0.7032967032967034,0.2197802197802197,0.1318681318681318,0.1318681318681318,0.1333333333333333,0.3939393939393939,1.0,3.4505494505494507,3.340659340659341,11,0.8333333333333334,10,1.0217391304347827,3,0.0024587443192761,4,True,False,False,False,False,False,0.0009273107280023,0.0073946500197052,0.9743054509162904,0.0134537313133478,0.0100600365549325,0.9899399876594543,classic rock.folk.folk rock.melancholia.mellow gold.rock
